,status_id,text,created_at,favorite_count,retweet_count,location,followers_count,friends_count,statuses_count
258,1236050000000000000.00,"Trump said one person """"in the building"""" at  """"may have had the virus.""""
""""That turned out to be negative.""""
Reminder: This morning  said Trump was sending him instead. But then, Trump said he might go. 
Azar, CDC caught off guard? 

",2020-03-06T22:11:00Z,0,0,Washington,9418,2131,128252
259,1236050000000000000.00,"Trump again repeating that he was """"shocked"""" to recently hear about the annual rate of  deaths.
""""I've never heard those numbers."""" 
""""I didn't know people died of the flu."""" 
[Where has he been. His admin launched a flu vaccine initiative last year].

",2020-03-06T22:04:20Z,0,0,Washington,9418,2131,128252
260,1236050000000000000.00,So.......our U.S. Gov. Officials are so much different than China's?!?!?,2020-03-06T22:02:10Z,0,0,The Dystopian State of America,2996,5000,82821
261,1236050000000000000.00,"Officially cancelled due to .

While a difficult decision, kudos to  for doing the right thing to keep people healthy and safe. 🙌",2020-03-06T22:02:11Z,0,0,,3551,4487,20396
262,1236050000000000000.00,Literally viral marketing,2020-03-06T22:02:11Z,0,0,"Dublin, Ireland",377,1736,4665
263,1236050000000000000.00,"By watching this video, and listening to those people, I think that the future of Europe is rather dark (even if I do not think of    or       &amp; so on...)😑

",2020-03-06T22:02:12Z,0,0,France 92,2105,2142,12485
264,1236050000000000000.00,"March 6, 2020

Global confirmed number = 100 000 ??

What could we say? Surely not """"congrats"""".

 ",2020-03-06T22:06:02Z,0,0,France 92,2105,2142,12485
265,1236050000000000000.00,"  They certainly listened. 

",2020-03-06T22:02:13Z,0,0,Canada,93,500,3625
266,1236050000000000000.00,Protect yourself and others from getting sick. (WHO) - pandemicsco:   But the genius said the virus will leave in April when the temperatures rises. 🦠,2020-03-06T22:02:13Z,0,0,Maryland/Virginia,11,8,11916
267,1236050000000000000.00,"Don't worry, things are being taken care of:

",2020-03-06T22:02:13Z,0,0,Somewhere in space & time.,1580,4997,19652
268,1236050000000000000.00,"Don't worry.  Things are being handled:

",2020-03-06T22:05:53Z,0,0,Somewhere in space & time.,1580,4997,19652
269,1236050000000000000.00,"Don't worry.  Things are being handled:

",2020-03-06T22:04:50Z,0,0,Somewhere in space & time.,1580,4997,19652
270,1236050000000000000.00,"Now, the  is getting personal. Sigh.",2020-03-06T22:02:15Z,0,0,"Houston, Texas",2629,4990,11274
271,1236050000000000000.00,The amount of carbs I've had so far because of the covid19 scare is ridiculous 🙈😬. Carbs are a great comfort 🙌,2020-03-06T22:02:16Z,0,0,Ireland,722,2463,23782
272,1236050000000000000.00,Let us not forget who is paying for these self-aggrandizing pieces of puff &amp; bluster. Not cheap.,2020-03-06T22:02:16Z,0,0,Melbourne,384,481,3159
273,1236050000000000000.00,He didn’t say he stopped it. He has stopped it from becoming far worse by closing borders of which the Dems were outraged. He has put up billions for supplies including test kits and lab funding.  Stop your lies. How well did Obama handle Ebola. He didn’t. 😡,2020-03-06T22:02:16Z,0,0,,12106,11749,52788
274,1236050000000000000.00, Why the festival tomorrow?  Covid19 not an issue?  Disgrace,2020-03-06T22:02:16Z,0,0,,84,506,9688
275,1236050000000000000.00,450  workers infected and ours over here are still laughing at the over reaction and panic of other  country’s   if the nurse or doctor taking care of me was that stupid I would rather stay home and die.,2020-03-06T22:02:17Z,0,0,,49,77,682
276,1236050000000000000.00,"We shall expect the   within 24hrs to come take control of the Flu Outbreak 😷 Don’t worry Minnesota! You will be quarantined safely at home.🤭 Hope all you Yankees were not guilty of blaming East Asians for consuming bats. If u were, may Covid19 find its way to u!",2020-03-06T22:08:15Z,0,0,,49,77,682
277,1236050000000000000.00,   2009 'Millions' Infected and 1000 Dead in the U.S. Before Declaring H1N1 Emergency,2020-03-06T22:02:18Z,0,0,"Georgia, USA",6680,4680,161770
278,1236050000000000000.00,Mortality in S Korea much lower than elsewhere in the world but demographics of patients is very different; more females and largest single age category 20-29 years. This reflects the population  spread in.,2020-03-06T22:02:18Z,0,0,,175,149,208
279,1236050000000000000.00,"The spectrum of  varies from an asymptomatic infection to severe illness. Some people with  or
 may be at greater risk of getting more severe infection-mainly those who are taking immunosuppressive meds.",2020-03-06T22:02:19Z,0,0,"Chicago, IL",2524,5001,44854
280,1236050000000000000.00,Alrighty then. I feel so much better now. (Not.),2020-03-06T22:09:25Z,0,0,"Long Island, NY",1094,535,111253
281,1236050000000000000.00,"Any french atiny who can tell me what they're talking about, pls? 🙏🏻",2020-03-06T22:02:20Z,0,0,5:14 ㅣ원호의 꿈,8463,218,186403
282,1236050000000000000.00,"You can find people using this framework on a whole range of threats -- from pandemics to climate change 4/X
",2020-03-06T22:10:59Z,0,0,"past, present, or future",1162,572,357
283,1236050000000000000.00,"I'm threading together my earlier recommended readings specific to , starting with this one. 3/X",2020-03-06T22:05:49Z,0,0,"past, present, or future",1162,572,357
284,1236050000000000000.00,"I'm threading together my earlier recommended readings specific to , starting with this one. 3/X",2020-03-06T22:03:31Z,0,0,"past, present, or future",1162,572,357
285,1236050000000000000.00,"I'm threading together my earlier recommended readings specific to , starting with this one. 3/X",2020-03-06T22:02:21Z,0,0,"past, present, or future",1162,572,357
286,1236050000000000000.00,"Perhaps this was to subtly remind people that as bad as things are, they could be a lot worse?",2020-03-06T22:02:23Z,0,0,,49,99,882
287,1236050000000000000.00,"Good someone writing up some background notes on how this all started.

  

",2020-03-06T22:02:23Z,0,0,on wheels heading south,510,384,4367
288,1236050000000000000.00,Idiotus majoris  wants negative interest rates when it does nothing to cure    nor does it address supply chain issues. These are medical and political issued that require medical and political solutions!,2020-03-06T22:02:24Z,0,0,Los Santos,99,18,2339
289,1236050000000000000.00,I want to know what percent of San Marino wants a Cave Update.,2020-03-06T22:02:25Z,0,0,,40,87,526
290,1236050000000000000.00,"Japan Boosts Coronavirus Containment Efforts To Protect Olympic Games

",2020-03-06T22:02:26Z,0,0,,11,90,305
291,1236050000000000000.00,"                   """"INFO CORONAVIRUS N-COVID19 CHINAVIRUS WAKE UP WORLD""""📣🌎🌍🌏⏰⌛️ 
",2020-03-06T22:05:11Z,0,0,Milky Way Galaxy,0,49,140
292,1236050000000000000.00,"                   """"INFO CORONAVIRUS N-COVID19 CHINAVIRUS WAKE UP WORLD""""📣🌎🌍🌏⏰⌛️",2020-03-06T22:02:26Z,0,0,Milky Way Galaxy,0,49,140
293,1236050000000000000.00,When you’re going to NY in a couple weeks and the coronavirus cases went from 1 to 33 in one day ,2020-03-06T22:02:27Z,0,0,"Orange, CA",17,25,48
294,1236050000000000000.00,First case of  in MN 😱,2020-03-06T22:02:27Z,0,0,State of Hockey,1091,319,53224
295,1236050000000000000.00,Tough news for us here in the  but cannot argue with their logic and thinking.,2020-03-06T22:02:28Z,0,0,"Austin, TX",1107,3677,12774
296,1236050000000000000.00,"Temporal variation in transmission during the COVID-19 outbreak
   19    ",2020-03-06T22:02:28Z,0,0,,59,884,1195
297,1236050000000000000.00,Imagine someone’s nan asking around for a fake ID,2020-03-06T22:02:29Z,0,0,,118,279,641
298,1236050000000000000.00,BANK RUNS STARTING IN UNITED STATES!!! LIQUIDITY CRISIS ERUPTS!! WARNING - YouTube,2020-03-06T22:04:34Z,0,0,,603,2126,15726
299,1236050000000000000.00,"

Total Confirmed

101,781

Total Deaths

3,460

Total Recovered

55,866

",2020-03-06T22:02:31Z,0,0,#takip etkileşim li :),55342,53415,211515
300,1236050000000000000.00,Just so en pointe,2020-03-06T22:02:31Z,0,0,"Cambridgeshire, UK",452,662,22333
301,1236050000000000000.00,China is now trying to say that the origin of COVID19 may not be China. The outbreak was initially traced to a seafood market that sold live animals in Wuhan. Pompeo in recent days sought to make that clear in calling it the Wuhan virus:,2020-03-06T22:02:32Z,0,0,"Washington, DC",24560,3073,16017
302,1236050000000000000.00,"For one, the term self-infection is about getting infected _again_ after having lived thru the first infection. I guess this is about catching it from surfaces in general. Here someone else must  touched that device, as COVID19 (which is may be about) can not travel via air. 1/+",2020-03-06T22:02:32Z,0,0,,111,371,4991
303,1236050000000000000.00,It requires in addition that the viri are stable enough to survive a considerable time on such surface. Something COVID19 isn't able. They break in less than two hours. Faster in sunlight. Slower on wet surface. 2/+,2020-03-06T22:03:34Z,0,0,,111,371,4991
304,1236050000000000000.00,Covid19 isn’t the problem. It’s people who don’t believe it exists and won’t be sensible in their health habits are what is going to turn it into a killer.,2020-03-06T22:02:33Z,0,0,"Tucson, AZ",785,1166,49872
305,1236050000000000000.00,. Thinking of giving buissness a  Break yet again This time under the cloak of sickness Those affected by it What about the poor families You going to give them a break When the whole family gets it and Grandma passes on? No they wont,2020-03-06T22:02:33Z,0,0,sheffield lake ohio,28,35,7113
306,1236050000000000000.00,Some news,2020-03-06T22:02:35Z,0,0,Atlanta,4142,1812,19819
307,1236050000000000000.00,assistance. Nice.,2020-03-06T22:11:30Z,0,0,,6055,3938,71344
308,1236050000000000000.00,"COVID19 is causing lots of problems.  I'm not sure the meeting will go on at this time.  If it does, check w AACR staff about remote attendance.  Thanks for checking!",2020-03-06T22:02:35Z,0,0,University of Colorado SOM,712,110,371
309,1236050000000000000.00,canceled.,2020-03-06T22:02:35Z,0,0,,29285,10921,251303
310,1236050000000000000.00,Wow! SXSW is cancelled. Dang. ,2020-03-06T22:02:35Z,0,0,"Midwest, USA",1674,2139,50134
311,1236050000000000000.00,"Fascinating details in  field reporting. 
""""...can we have a precision quarantine to keep people from transmitting the disease?” Seattle's county bought a motel to isolate people. Sounds like that strategy will require more than one motel.",2020-03-06T22:02:36Z,0,0,"Cardiff, California",11452,588,1799
312,1236050000000000000.00,"For other schools that use Blackboard, faculty in this panel are repeatedly attesting that Collaborate works very well for synchronous remote instruction, student conferences, etc, whether or not it's due to  related closures.",2020-03-06T22:02:36Z,0,0,"Boise, ID",2743,4102,16077
313,1236050000000000000.00,"SXSW canceled to avoid further outbreak of . Our city will take a hit from losing tourists, but it IS worth it.",2020-03-06T22:02:37Z,0,0,"Austin, TX",257,403,4033
314,1236050000000000000.00,Meanwhile on another channel I see this one 👀 hope it's fake but China be China 🇨🇳 who knows 🙄  whatsreal,2020-03-06T22:02:38Z,0,0,"Hengelo, The Netherlands",362,392,4432
315,1236050000000000000.00," Yeh, he's going to deal with Covid19 the same way he dealt with the bushfires. Promise $billions but deliver nothing, shit on the opposition and go on holiday.",2020-03-06T22:02:39Z,0,0,"Orange, New South Wales",733,1533,4101
316,1236050000000000000.00,South by Southwest cancelled due to   ,2020-03-06T22:02:39Z,0,0,"Chicago, IL",29,86,317
317,1236050000000000000.00, Been talking about early exposure and going straight to an ecmo center for a while now. Let’s just says it is not a popular opinion in the medical community.,2020-03-06T22:02:39Z,0,0,,1592,593,1419
318,1236050000000000000.00,"I don't know which crew is worse. The mass hysteria wearing buckets on their head crew or the """"it isn't for us"""" crew🤔🤦🏽‍♂️
",2020-03-06T22:02:40Z,0,0,Seattle's Own,767,1987,40315
319,1236050000000000000.00,"Yeah folks laugh now thinking we're immune because our melanin is poppin' but rest assured if any blacks do end up with Corona virus; Dr. Umar, Rizza &amp; Tariq Nasheed will all link up like Vultron and claim it was a conspiracy to get us along😂 ",2020-03-06T22:12:30Z,0,0,Seattle's Own,767,1987,40315
320,1236050000000000000.00,,2020-03-06T22:02:40Z,0,0,,196,600,25634
321,1236050000000000000.00,       Reportedly patients who recovered from  in China were treated with HIV drugs.,2020-03-06T22:02:40Z,0,0,London/Kent,909,1227,93676
322,1236050000000000000.00,Huge tourism hit for my hometown,2020-03-06T22:02:40Z,0,0,"Washington, DC",725,578,592
323,1236050000000000000.00,Should we be concerned by the ‘second strain of coronavirus’?,2020-03-06T22:02:41Z,0,0,"London, England",3048,4990,83226
324,1236050000000000000.00,The power of suggestion!,2020-03-06T22:02:42Z,0,0,Derry Northern Ireland,99,189,2030
325,1236050000000000000.00, looks like it is planning to ban the WHOLE world including  from visiting because of the hysterical fear of infection eventhough there is already community spread.  may be teetering at bankruptcy,2020-03-06T22:02:42Z,0,0,Singapore,96,95,2912
326,1236050000000000000.00,"Wonder how easily  spreads at Trump rallies? Lots of older folk, possible respiratory problems.",2020-03-06T22:02:42Z,0,0,"Toronto, Canada",189,1140,8062
327,1236050000000000000.00,By far the biggest event canceled to date ,2020-03-06T22:02:42Z,0,0,"Shreveport, Louisiana",857,802,14442
328,1236050000000000000.00,By far the biggest event canceled to date ,2020-03-06T22:04:40Z,0,0,"Shreveport, Louisiana",857,802,14442
329,1236050000000000000.00,"These numbers are tiny compared to the flu which usually and is circulating throughout the world and mortality is indicative of older, fragile, and already hospitalized people. What is going on?
",2020-03-06T22:02:43Z,0,0,,338,355,10116
330,1236050000000000000.00,"And the  videos it’s inspired are pretty amazing. 

Bottom line: Washing your hands isn’t only sanitary &amp; life-saving but fun too 🕺💃  

",2020-03-06T22:02:43Z,0,0,SF • CO • 🌍,5308,2724,8190
331,1236050000000000000.00,"Hopefully this lost something in translation. 

Like a “not.”",2020-03-06T22:02:44Z,0,0,Inside the Beltway,3103,700,22374
332,1236050000000000000.00,Help me out  . Is this good PPE?   ,2020-03-06T22:02:44Z,0,0,"Res. Las Palmas, Coamo PR",637,640,11757
333,1236050000000000000.00,It is not too late. Get your flu shot.,2020-03-06T22:02:45Z,0,0,"New York, NY",1398,863,5137
334,1236050000000000000.00,Several huge conferences have cancelled because of covid19,2020-03-06T22:02:46Z,0,0,Living on Shoshone-Bannock,643,737,3597
335,1236050000000000000.00,"I wish your country never be like what is in Iran happening now
it's a disaster 
",2020-03-06T22:02:46Z,0,0,Europe,8200,7145,148912
336,1236050000000000000.00,"Tracking Covid19

👇",2020-03-06T22:02:47Z,0,0,Town and country,5718,6208,5822
337,1236050000000000000.00,"My Beats gonna go viral like corona! 
",2020-03-06T22:02:47Z,0,0,,0,0,2
338,1236050000000000000.00,Scribbling Race  on COMMON GROUND is here !,2020-03-06T22:02:48Z,0,0,USA,1016,1134,38290
339,1236050000000000000.00,Sound up just for the sound of the towel lol,2020-03-06T22:03:36Z,0,0,Edinburgh,2166,2321,10204
340,1236050000000000000.00,Not the first to think this up but I changed up the verses a little and put them up at work.     ,2020-03-06T22:02:50Z,0,0,Charlotte,832,543,12674
341,1236050000000000000.00,"Republican who pretends to be family focus posts tweet mocking people who are preparing for the pandemic.

Mocks preparation as being """"paralyzed with fear"""".

Equates a virus which spreads rapidly and kills possibly 30x the flu to lightening.

I'll take the Dems in 2020, thanks.",2020-03-06T22:02:52Z,0,0,KS (Deathplace of Crosscheck),1444,1647,19032
342,1236050000000000000.00,Also ignoring that  is one of only 6 states not testing for,2020-03-06T22:02:52Z,0,0,"Ohio, USA",207,328,20551
343,1236050000000000000.00,For all the  watchers who want access to real-time outbreak data...,2020-03-06T22:02:53Z,0,0,Washington DC,1806,1781,2529
344,1236050000000000000.00,". -- Thank you!!! ❤️
 ",2020-03-06T22:02:54Z,0,0,"Houston, TX",3939,4981,128918
345,1236050000000000000.00,This is fucking disgusting.,2020-03-06T22:04:19Z,0,0,"Houston, TX",3939,4981,128918
346,1236050000000000000.00,Anthony Fauci says we're going to need millions of COVID19 tests.  The NC Governor said today that NIH had provided 150 to date for our entire STATE. -19 ,2020-03-06T22:02:54Z,0,0,"Carrboro, NC",400,641,9506
347,1236050000000000000.00,COVID19 just shut down SXSW for this year   19,2020-03-06T22:06:05Z,0,0,"Carrboro, NC",400,641,9506
348,1236050000000000000.00,I have a question? Why are you telling your conductor staff not to wear protective mask at least to protect themselves against this covid19?,2020-03-06T22:02:54Z,0,0,"New York, NY",21,73,279
349,1236050000000000000.00, did you cancel bc of covid19?,2020-03-06T22:02:55Z,0,0,,30,90,744
350,1236050000000000000.00,"Somehow I have a very hard time believing that the gigantic country of Russia has only 13 confirmed infections of  as of now, two of which supposedly recovered.
I think Macho Vlad is trying to hide what is really going on in his empire. Kind of like Turkey's Erdogan!",2020-03-06T22:02:56Z,0,0,Where strong women blossom,13626,12837,31408
351,1236050000000000000.00,"Yet another example of trump’s unfitness. 

Amendment 25 should have been used a long time ago!

DumpTrump2020          19   ",2020-03-06T22:09:29Z,0,0,,60,181,2248
352,1236050000000000000.00,"  But Kellyanne Conway said “it’s contained”. 

Always more lies. 

DumpTrump2020          19   ",2020-03-06T22:04:45Z,0,0,,60,181,2248
353,1236050000000000000.00," Yet another example of trump’s stupidity. Amendment XXV is available for a reason! 

DumpTrump2020          19    ",2020-03-06T22:12:20Z,0,0,,60,181,2248
354,1236050000000000000.00,"Again, just one more example of trump’s unfitness. Amendment 25 should have been applied months/years ago. 

DumpTrump2020          19   ",2020-03-06T22:07:44Z,0,0,,60,181,2248
355,1236050000000000000.00,"Oh my gawd, everyone around trump is afraid to tell the truth, even in a national crisis! Vote the bum out!

          19   ",2020-03-06T22:02:56Z,0,0,,60,181,2248
356,1236050000000000000.00,"3) I myself have my own fears of getting the virus. I am not invalidating the severity the illness can cause. In fact, in some sick way, I don't care about getting covid19. I just don't want my parents to get it. That's what I care about. I'm sorry for the selfishness.",2020-03-06T22:02:56Z,0,0,,7,11,278
357,1236050000000000000.00,"Urma gurd...
This  might be serious...
They just canceled !
Seriously 😳 it’s canceled!
",2020-03-06T22:02:57Z,0,0,South Central PA,1623,5000,19148
358,1236050000000000000.00,"Economics of Covid-19, trade chapter",2020-03-06T22:02:57Z,0,0,,2061,4996,16453
359,1236050000000000000.00,has been canceled due to  ,2020-03-06T22:02:58Z,0,0,"Washington, DC",275,1446,14149
360,1236050000000000000.00, The COVID19 is nowhere near being contained in the US.  It’s just getting a hold on us.  What kind of Koolaid are people in the White House Drinking?  It’s like they live in an alternate reality of lies.,2020-03-06T22:02:58Z,0,0,,431,305,9390
361,1236050000000000000.00,"The Coronavirus: To Believe Or Not To Believe, That Is The Question | The Joe Cozzo Show   ",2020-03-06T22:02:59Z,0,0,"New York, USA",179,221,2083
362,1236050000000000000.00,"Wow, SXSW was cancelled - they did the right thing ",2020-03-06T22:03:00Z,0,0,,1976,2312,54114
363,1236050000000000000.00,coachella is next,2020-03-06T22:03:00Z,0,0,"San Francisco, CA",864,293,11482
364,1236050000000000000.00,A perfect example of how politicians think‼️😨🤦🏽‍♂️🦠🧬   ,2020-03-06T22:03:00Z,0,0,Brooklyn. Where it all Started,197,850,12178
365,1236050000000000000.00,"Of note to employers is the reference to the province's emergency powers to step in in the event of ... """"A community-based organizational exposure (e.g., workplace). ",2020-03-06T22:06:09Z,0,0,Vancouver,306,66,1312
366,1236050000000000000.00,"For those inclined, technical briefing documents from the BC Provincial government on the province's  response ... 

",2020-03-06T22:05:22Z,0,0,Vancouver,306,66,1312
367,1236050000000000000.00,"For this inclined, technical briefing documents from the BC Provincial government on the province's  response ... 

",2020-03-06T22:03:01Z,0,0,Vancouver,306,66,1312
368,1236050000000000000.00,"The Japanese government says that the capacity to test for COVID-19 is about 4000 cases per day, but the actual test was only about 1000 cases per day.
It is sad that many people are not allowed to have a COVID-19 test even though they have enough capacity.
",2020-03-06T22:03:02Z,0,0,,8,55,183
369,1236050000000000000.00,Why is  keeping his hands in his pockets?,2020-03-06T22:03:02Z,0,0,Georgia,167,546,5206
370,1236050000000000000.00,"SenSanders: """"The Trump administration’s response to the coronavirus is a disgrace.

Our nurses on the frontlines of this crisis must have the protective gear, the safety protocols, and testing they need to care for our people.",2020-03-06T22:03:03Z,0,0,,40,169,7775
371,1236050000000000000.00," Geez, Vix is a representation of the implied volatility of the underlying market, which in this case is a load of different Options on the S&amp;P...given the panic around Covid19, this Vol is almost certainly generated by funds etc panic buying Index Puts to protect stock portfolios",2020-03-06T22:03:03Z,0,0,Earth,156,27,4826
372,1236050000000000000.00,"😧 first  and now !?
",2020-03-06T22:03:04Z,0,0,The Beautiful Planet Earth,1728,1141,24187
373,1236050000000000000.00,prayers for,2020-03-06T22:03:04Z,0,0,"Georgia, USA",4993,938,11529
374,1236050000000000000.00,These lying morons are making the  even worse than it already will be.EARLY detection and containment of the  is our best chance of reducing the number of people who get sick or die from .Total .🤬…,2020-03-06T22:03:06Z,0,0,🌎🌍🌏,83,10,13192
375,1236050000000000000.00,"‼️INSANITY. Early detection of  is *crucial* to contain the , and the  is *already spreading* within the  community.Pence promised sufficient testing capacity but has FAILED to deliver, putting MORE people at…",2020-03-06T22:03:07Z,0,0,🌎🌍🌏,83,10,13192
376,1236050000000000000.00,Thanks for your question but actually it’s not airborne. It spreads from person to person through small droplets from the nose or mouth which are spread when a person with  coughs or exhales.Please check  webpage for more information:…,2020-03-06T22:03:07Z,0,0,🌎🌍🌏,83,10,13192
377,1236050000000000000.00,"Today, we identified a third presumptive positive case of  in New Jersey. The individual, a male in his 60s, is hospitalized in Camden County. An extensive public health investigation is underway. For more info, please visit…",2020-03-06T22:03:05Z,0,0,🌎🌍🌏,83,10,13192
378,1236050000000000000.00,Lightning strikes don’t have an exponential growth rate.,2020-03-06T22:03:06Z,0,0,Connecticut and Massachusetts,1996,319,19799
379,1236050000000000000.00,This is big 👇,2020-03-06T22:03:07Z,0,0,Toronto,7355,4589,19554
380,1236050000000000000.00,BREAKING NEWS: Minnesota confirms first case of COVID-19 virus. ,2020-03-06T22:03:07Z,0,0,Where warmth goes to die!,25099,23798,12065
381,1236050000000000000.00,"  Your confidence is misplaced. Please do limit your community exposure, which it sounds like you're prepared to do.   is scaling up. That will become much more clear, unless ongoing test suppression continues. BC/Canada doesn't have a shield, watch WA",2020-03-06T22:03:07Z,0,0,,1076,3070,6359
382,1236050000000000000.00,   The  reports the  : 3% who are confirmed with  die; many more require  &amp;  care. Few health authorities have this capacity.CFR is much higher in countries its scaling up in now. Not low at all. This is .,2020-03-06T22:12:25Z,0,0,,1076,3070,6359
383,1236050000000000000.00,"   All frontline  are at-risk. This has been downplayed by employers/unions etc. In  epidemic they were over 40% of cases, with some deaths. Same with  in  &amp; elsewhere. Thousands exposed &amp; dead. 's &amp;  need testing.",2020-03-06T22:06:40Z,0,0,,1076,3070,6359
384,1236050000000000000.00,On University of Washington (Seattle) decision to switch to online classes and exams... food for thought.,2020-03-06T22:03:08Z,0,0,"Dublin City, Ireland",160,57,110
385,1236050000000000000.00,"Listen up, fellow Canucks:",2020-03-06T22:03:08Z,0,0,,1519,3234,69244
386,1236050000000000000.00,Keep positive! X,2020-03-06T22:03:10Z,0,0,,3126,3707,208107
387,1236050000000000000.00,"It blows my mind that there are Trump  who are willing to go on the record (tv) saying, """"the  is a democrat planned hoax""""...
Un. Fukn. Believable.
",2020-03-06T22:06:20Z,0,0,AZ 🇺🇸 😎 🈷️,134,401,18387
388,1236050000000000000.00,"It blows my mind that there are Trump  that are willing to go on tape (tv) saying, """"the  is a democrat planned hoax...
Um. Fukn. Believable.
",2020-03-06T22:03:11Z,0,0,AZ 🇺🇸 😎 🈷️,134,401,18387
389,1236050000000000000.00,"Oh, how I love this.",2020-03-06T22:03:11Z,0,0,,2349,1692,17300
390,1236050000000000000.00,"So what is that flawed  test kit  Admin chose to use? And why they chosed that manufacturer? 

",2020-03-06T22:03:11Z,0,0,,611,221,66082
391,1236050000000000000.00,"As COVID-19 pushes classes online, some students are caught in the broadband gap",2020-03-06T22:03:11Z,0,0,United States,9957,10993,472462
392,1236050000000000000.00,  Which has a mortality rate of 0.6%. compared to a minimum estimated mortality rate of 1% for Covid19 and an estimated mortality rate of up to 4%. It also has a longer incubation period which allows it to be more infectious.,2020-03-06T22:03:12Z,0,0,"Lancaster, UK",113,323,1786
393,1236050000000000000.00,That's Big ,2020-03-06T22:03:12Z,0,0,"Panama City Beach, FL",3971,5003,4385
394,1236050000000000000.00,OMG. THAT IS THE FUNNIEST THING. 😱 All you've done is worsen the safety of the America .,2020-03-06T22:03:13Z,0,0,,10,64,40
395,1236050000000000000.00," mapping research of infections coming from ,  province or elsewhere from .",2020-03-06T22:03:13Z,0,0,Netherlands,182,1,26713
396,1236050000000000000.00,Getting serious now...and sad.,2020-03-06T22:03:14Z,0,0,"Nashville, TN",38,285,1412
397,1236050000000000000.00,you altered flights for booking flight to Thailand that now includes a layover in Seoul with a 78hr layover in a   this is absurd. Do the right thing and offer refunds. Can’t get through to  or,2020-03-06T22:03:15Z,0,0,"Barrie, Ontario",766,1621,3297
398,1236050000000000000.00,I wish we had a smart president. Guess what? The coronavirus is now unstoppable everywhere. Time to change course and focus on the needs of the medical community.,2020-03-06T22:03:15Z,0,0,occupied Florida,6411,6227,29362
399,1236050000000000000.00,"  She truly believes that she has more power than the President...in fact she thinks that she is President....It is time someone pulls the plug on her....Hey SanFranNan  clean your own city of the feces, disease and homelessness first...It may deter COVID19 from spreading further.",2020-03-06T22:03:17Z,0,0,"Bowleys Quarters, MD",3123,5000,54309
400,1236050000000000000.00,There were registered guests coming from places around the world that may have come into contact with people who contracted  ,2020-03-06T22:03:18Z,0,0,"Austin, TX",631,463,3537
401,1236050000000000000.00,"This man is talking sense about  """"calm"""" is word of the way.",2020-03-06T22:03:19Z,0,0,Ireland,286,879,696
402,1236050000000000000.00,BREAKING: 1st COVID-19 case confirmed in Minnesota,2020-03-06T22:03:19Z,0,0,"Stearns County, MN, USA",5341,5679,10553
403,1236050000000000000.00,When keeping it real goes wrong!,2020-03-06T22:03:21Z,0,0,"Charlotte, NC",532,948,11532
404,1236050000000000000.00,"regime pres. Hassan Rouhani complained about revelations of the Iranian Resistance(-) about his govt’s secrecy on the .   . . 
",2020-03-06T22:06:38Z,0,0,,16,108,11329
405,1236050000000000000.00,"
Latest News in Brief-Mar 5, 2020 
- in : MEK’s revelation of 1,300 death toll infuriates the regime
-“We must get rid of the mullahs in order to get rid of the   :  resistance units
",2020-03-06T22:10:21Z,0,0,,16,108,11329
406,1236050000000000000.00,"-
Over 1,500 have died of  in    sources.    . 
 
",2020-03-06T22:10:45Z,0,0,,16,108,11329
407,1236050000000000000.00,"Iranian resistance units expose officials' cover-up of , vow to overthrow regime
     
",2020-03-06T22:06:58Z,0,0,,16,108,11329
408,1236050000000000000.00,"have yet again hit  causing tragedy for all those in the water’s path and it’s especially devastating that it’s affecting the same areas as were flooded in March 2019.
",2020-03-06T22:05:58Z,0,0,,16,108,11329
409,1236050000000000000.00,"Thread by :  """"The flowers of the Iranian people's lives are plucking...""""At least 1,200 dead from  amid regime cover-up of the outbreak. People have no confidence in the Iranian regime  ",2020-03-06T22:08:54Z,0,0,,16,108,11329
410,1236050000000000000.00," Deaths in 74 Cities Exceeded 1,500
 announced that over the past 24 hrs, at least 200 more people have lost their lives from  in cities including Tehran, Qom, Rasht, Mashhad, Kashan, Ramsar,...
",2020-03-06T22:03:21Z,0,0,,16,108,11329
411,1236050000000000000.00,Frequently Asked Questions About   ,2020-03-06T22:03:22Z,0,0,"Oceanside, New York",836,158,2677
412,1236050000000000000.00,Turkey is hiding the truth about the scale of / epidemic in the country.,2020-03-06T22:03:22Z,0,0,"Nairobi, Kenya",202,318,945
413,1236050000000000000.00,"Wealthiest, strongest nation on earth--and we can't get a bunch of old folks tested for  though 7 have died there. WTF???? This is being on top of things?   ",2020-03-06T22:03:25Z,0,0,"South Florida, USA",736,1205,12771
414,1236050000000000000.00,Wash your hands!,2020-03-06T22:03:25Z,0,0,New York,21620,2807,30063
415,1236050000000000000.00,"Thank you. 

Thank you all so much for your calls, texts, tweets, coffees and words of encouragement.

I really really appreciate it and really really need it. ",2020-03-06T22:03:25Z,0,0,"Cincinnati, OH",285,863,679
416,1236050000000000000.00,"Thank you. 

Thank you all so much for your calls, texts, tweets, coffees and words of encouragement.

I really really appreciate it and really really need it. ",2020-03-06T22:10:18Z,0,0,"Cincinnati, OH",285,863,679
417,1236050000000000000.00,Live press conference RIGHT NOW at,2020-03-06T22:03:25Z,0,0,"San Francisco, CA",2125,1453,3259
418,1236050000000000000.00,"""""Focus on facts, not fear"""" -  
 ",2020-03-06T22:07:09Z,0,0,"San Francisco, CA",2125,1453,3259
